Continent,Year,Disease,Value
Northern America,2005,Malaria,0.0
Northern America,2005,Malnutrition,0.815
Northern America,2005,Smoking,132.23250000000002
Northern America,2005,Tuberculosis,2.165
Northern America,2006,Cancers,179.0925
Northern America,2006,Cardiovascular,199.2925
Northern America,2006,Dementia,21.525
Northern America,2006,Diharreal,1.9000000000000001
Northern America,2006,HIV/AIDS,5.04
Northern America,2006,Malaria,0.0
Northern America,2006,Malnutrition,0.8025
Northern America,2006,Smoking,129.0675
Northern America,2006,Tuberculosis,1.965
Northern America,2007,Cancers,177.59
Northern America,2007,Cardiovascular,192.44750000000002
Northern America,2007,Dementia,21.51
Northern America,2007,Diharreal,1.9774999999999998
Northern America,2007,HIV/AIDS,4.6425
Northern America,2007,Malaria,0.0
Northern America,2007,Malnutrition,0.8075000000000001
Northern America,2007,Smoking,126.0775
Northern America,2007,Tuberculosis,1.9
Northern America,2008,Cancers,176.25750000000002
Northern America,2008,Cardiovascular,186.3225
Northern America,2008,Dementia,21.53
Northern America,2008,Diharreal,2.0324999999999998
Northern America,2008,HIV/AIDS,4.47
Northern America,2008,Malaria,0.0
Northern America,2008,Malnutrition,0.7975000000000001
Northern America,2008,Smoking,123.29
Northern America,2008,Tuberculosis,1.9825
Northern America,2009,Cancers,174.6475
Northern America,2009,Cardiovascular,180.2025
Northern America,2009,Dementia,21.4725
Northern America,2009,Diharreal,2.0575
Northern America,2009,HIV/AIDS,4.1375
Northern America,2009,Malaria,0.0
Northern America,2009,Malnutrition,0.7775000000000001
Northern America,2009,Smoking,120.16999999999999
Northern America,2009,Tuberculosis,1.9625
Northern America,2010,Cancers,172.265
Northern America,2010,Cardiovascular,174.9225
Northern America,2010,Dementia,21.442500000000003
Northern America,2010,Diharreal,2.0625
Northern America,2010,HIV/AIDS,3.965
Northern America,2010,Malaria,0.0
Northern America,2010,Malnutrition,0.775
Northern America,2010,Smoking,116.87
Northern America,2010,Tuberculosis,1.87
Northern America,2011,Cancers,169.96
Northern America,2011,Cardiovascular,171.2425
Northern America,2011,Dementia,21.3675
Northern America,2011,Diharreal,2.0425
Northern America,2011,HIV/AIDS,3.835
Northern America,2011,Malaria,0.0
Northern America,2011,Malnutrition,0.7725
Northern America,2011,Smoking,114.10249999999999
Northern America,2011,Tuberculosis,1.79
Northern America,2012,Cancers,167.915
Northern America,2012,Cardiovascular,167.86
Northern America,2012,Dementia,21.33
Northern America,2012,Diharreal,2.0025
Northern America,2012,HIV/AIDS,3.66
Northern America,2012,Malaria,0.0
Northern America,2012,Malnutrition,0.7450000000000001
Northern America,2012,Smoking,111.53
Northern America,2012,Tuberculosis,1.7175
Northern America,2013,Cancers,166.14
Northern America,2013,Cardiovascular,165.1775
Northern America,2013,Dementia,21.2825
Northern America,2013,Diharreal,1.9375
Northern America,2013,HIV/AIDS,3.48
Northern America,2013,Malaria,0.0
Northern America,2013,Malnutrition,0.735
Northern America,2013,Smoking,109.225
Northern America,2013,Tuberculosis,1.6449999999999998
Northern America,2014,Cancers,164.7775
Northern America,2014,Cardiovascular,163.0975
Northern America,2014,Dementia,21.245
Northern America,2014,Diharreal,1.8824999999999998
Northern America,2014,HIV/AIDS,3.9
Northern America,2014,Malaria,0.0
Northern America,2014,Malnutrition,0.735
Northern America,2014,Smoking,107.2325
Northern America,2014,Tuberculosis,1.5825
Northern America,2015,Cancers,162.535
Northern America,2015,Cardiovascular,160.8175
Northern America,2015,Dementia,21.240000000000002
Northern America,2015,Diharreal,1.8325
Northern America,2015,HIV/AIDS,3.905
Northern America,2015,Malaria,0.0
Northern America,2015,Malnutrition,0.7424999999999999
Northern America,2015,Smoking,104.925
Northern America,2015,Tuberculosis,1.5325
Northern America,2016,Cancers,161.5025
Northern America,2016,Cardiovascular,159.785
Northern America,2016,Dementia,21.2825
Northern America,2016,Diharreal,1.7875
Northern America,2016,HIV/AIDS,3.4425
Northern America,2016,Malaria,0.0
Northern America,2016,Malnutrition,0.7525
Northern America,2016,Smoking,103.44749999999999
Northern America,2016,Tuberculosis,1.4674999999999998
Northern America,2017,Cancers,160.515
Northern America,2017,Cardiovascular,158.385
Northern America,2017,Dementia,21.31
Northern America,2017,Diharreal,1.74
Northern America,2017,HIV/AIDS,3.27
Northern America,2017,Malaria,0.0
Northern America,2017,Malnutrition,0.725
Northern America,2017,Smoking,101.8925
Northern America,2017,Tuberculosis,1.42
Northern America,2018,Cancers,160.9925
Northern America,2018,Cardiovascular,158.63
Northern America,2018,Dementia,21.3275
Northern America,2018,Diharreal,1.7275
Northern America,2018,HIV/AIDS,3.1799999999999997
Northern America,2018,Malaria,0.0
Northern America,2018,Malnutrition,0.7225
Northern America,2018,Smoking,101.3775
Northern America,2018,Tuberculosis,1.385
Northern America,2019,Cancers,160.9425
Northern America,2019,Cardiovascular,158.20999999999998
Northern America,2019,Dementia,21.28
Northern America,2019,Diharreal,1.7075
Northern America,2019,HIV/AIDS,3.1
Northern America,2019,Malaria,0.0
Northern America,2019,Malnutrition,0.72
Northern America,2019,Smoking,100.31
Northern America,2019,Tuberculosis,1.3524999999999998
Oceania,1990,Cancers,150.3245
Oceania,1990,Cardiovascular,458.837
Oceania,1990,Dementia,24.81
Oceania,1990,Diharreal,54.818
Oceania,1990,HIV/AIDS,0.85
Oceania,1990,Malaria,7.6375
Oceania,1990,Malnutrition,9.812000000000001
Oceania,1990,Smoking,205.9755
Oceania,1990,Tuberculosis,26.725
Oceania,1991,Cancers,150.4255
Oceania,1991,Cardiovascular,458.5685
Oceania,1991,Dementia,24.7785
Oceania,1991,Diharreal,53.113
Oceania,1991,HIV/AIDS,1.064
Oceania,1991,Malaria,6.2425
Oceania,1991,Malnutrition,9.6485
Oceania,1991,Smoking,203.95850000000002
Oceania,1991,Tuberculosis,26.119
Oceania,1992,Cancers,150.5565
Oceania,1992,Cardiovascular,457.983
Oceania,1992,Dementia,24.7215
Oceania,1992,Diharreal,51.411500000000004
Oceania,1992,HIV/AIDS,1.2645
Oceania,1992,Malaria,5.397
Oceania,1992,Malnutrition,9.4715
Oceania,1992,Smoking,201.9475
Oceania,1992,Tuberculosis,25.605
Oceania,1993,Cancers,150.1735
Oceania,1993,Cardiovascular,455.73900000000003
Oceania,1993,Dementia,24.6525
Oceania,1993,Diharreal,49.783
Oceania,1993,HIV/AIDS,1.4605
Oceania,1993,Malaria,5.17
Oceania,1993,Malnutrition,9.2865
Oceania,1993,Smoking,199.45850000000002
Oceania,1993,Tuberculosis,25.107999999999997
Oceania,1994,Cancers,149.3145
Oceania,1994,Cardiovascular,451.23850000000004
Oceania,1994,Dementia,24.572
Oceania,1994,Diharreal,47.9425
Oceania,1994,HIV/AIDS,1.6365000000000003
Oceania,1994,Malaria,4.0085
Oceania,1994,Malnutrition,9.057500000000001
Oceania,1994,Smoking,196.331
Oceania,1994,Tuberculosis,24.432000000000002
Oceania,1995,Cancers,148.925
Oceania,1995,Cardiovascular,448.6035
Oceania,1995,Dementia,24.4905
Oceania,1995,Diharreal,46.158
Oceania,1995,HIV/AIDS,1.7864999999999998
Oceania,1995,Malaria,4.846
Oceania,1995,Malnutrition,8.916
Oceania,1995,Smoking,194.00150000000002
Oceania,1995,Tuberculosis,23.6995
Oceania,1996,Cancers,148.67649999999998
Oceania,1996,Cardiovascular,447.06049999999993
Oceania,1996,Dementia,24.41
Oceania,1996,Diharreal,44.511
Oceania,1996,HIV/AIDS,1.971
Oceania,1996,Malaria,4.223999999999999
Oceania,1996,Malnutrition,8.7765
Oceania,1996,Smoking,192.2115
Oceania,1996,Tuberculosis,23.0085
Oceania,1997,Cancers,148.433
Oceania,1997,Cardiovascular,446.515
Oceania,1997,Dementia,24.34
Oceania,1997,Diharreal,42.7435
Oceania,1997,HIV/AIDS,2.1355
Oceania,1997,Malaria,4.1365
Oceania,1997,Malnutrition,8.6375
Oceania,1997,Smoking,190.917
Oceania,1997,Tuberculosis,22.497
Oceania,1998,Cancers,148.201
Oceania,1998,Cardiovascular,444.2885
Oceania,1998,Dementia,24.2435
Oceania,1998,Diharreal,41.3845
Oceania,1998,HIV/AIDS,2.3905000000000003
Oceania,1998,Malaria,3.7885
Oceania,1998,Malnutrition,8.5365
Oceania,1998,Smoking,188.717
Oceania,1998,Tuberculosis,21.9005
Oceania,1999,Cancers,148.1055
Oceania,1999,Cardiovascular,445.23199999999997
Oceania,1999,Dementia,24.1545
Oceania,1999,Diharreal,40.065999999999995
Oceania,1999,HIV/AIDS,2.75
Oceania,1999,Malaria,3.7019999999999995
Oceania,1999,Malnutrition,8.4155
Oceania,1999,Smoking,188.1255
Oceania,1999,Tuberculosis,21.36
Oceania,2000,Cancers,147.98899999999998
Oceania,2000,Cardiovascular,442.45200000000006
Oceania,2000,Dementia,24.0565
Oceania,2000,Diharreal,39.9875
Oceania,2000,HIV/AIDS,3.1675
Oceania,2000,Malaria,5.576
Oceania,2000,Malnutrition,8.253499999999999
Oceania,2000,Smoking,185.93699999999998
Oceania,2000,Tuberculosis,20.5535
Oceania,2001,Cancers,147.75150000000002
Oceania,2001,Cardiovascular,439.78950000000003
Oceania,2001,Dementia,23.994
Oceania,2001,Diharreal,37.5755
Oceania,2001,HIV/AIDS,3.6215
Oceania,2001,Malaria,5.892
Oceania,2001,Malnutrition,8.03
Oceania,2001,Smoking,183.748
Oceania,2001,Tuberculosis,19.9755
Oceania,2002,Cancers,147.07
Oceania,2002,Cardiovascular,435.8005
Oceania,2002,Dementia,23.926499999999997
Oceania,2002,Diharreal,36.542500000000004
Oceania,2002,HIV/AIDS,4.095000000000001
Oceania,2002,Malaria,8.7195
Oceania,2002,Malnutrition,7.755
Oceania,2002,Smoking,181.403
Oceania,2002,Tuberculosis,19.412
Oceania,2003,Cancers,146.96099999999998
Oceania,2003,Cardiovascular,431.783
Oceania,2003,Dementia,23.8345
Oceania,2003,Diharreal,35.536500000000004
Oceania,2003,HIV/AIDS,4.5505
Oceania,2003,Malaria,10.682500000000001
Oceania,2003,Malnutrition,7.505
Oceania,2003,Smoking,179.48200000000003
Oceania,2003,Tuberculosis,18.944
Oceania,2004,Cancers,146.6805
Oceania,2004,Cardiovascular,426.03100000000006
Oceania,2004,Dementia,23.715
Oceania,2004,Diharreal,34.649
Oceania,2004,HIV/AIDS,4.9335
Oceania,2004,Malaria,11.102
Oceania,2004,Malnutrition,7.239
Oceania,2004,Smoking,177.0975
Oceania,2004,Tuberculosis,18.5225
Oceania,2005,Cancers,146.1775
Oceania,2005,Cardiovascular,421.68050000000005
Oceania,2005,Dementia,23.649
Oceania,2005,Diharreal,33.86
Oceania,2005,HIV/AIDS,5.2255
Oceania,2005,Malaria,9.8535
Oceania,2005,Malnutrition,7.0280000000000005
Oceania,2005,Smoking,174.9725
Oceania,2005,Tuberculosis,18.1715
Oceania,2006,Cancers,146.4915
Oceania,2006,Cardiovascular,421.471
Oceania,2006,Dementia,23.704
Oceania,2006,Diharreal,33.1335
Oceania,2006,HIV/AIDS,5.466
Oceania,2006,Malaria,9.169999999999998
Oceania,2006,Malnutrition,6.8340000000000005
Oceania,2006,Smoking,173.9755
Oceania,2006,Tuberculosis,17.802500000000002
Oceania,2007,Cancers,146.8715
Oceania,2007,Cardiovascular,421.0245
Oceania,2007,Dementia,23.7595
Oceania,2007,Diharreal,32.2905
Oceania,2007,HIV/AIDS,5.581
Oceania,2007,Malaria,8.875
Oceania,2007,Malnutrition,6.6955
Oceania,2007,Smoking,172.97549999999998
Oceania,2007,Tuberculosis,17.456
Oceania,2008,Cancers,146.764
Oceania,2008,Cardiovascular,419.488
Oceania,2008,Dementia,23.805
Oceania,2008,Diharreal,30.996
Oceania,2008,HIV/AIDS,5.7620000000000005
Oceania,2008,Malaria,11.211500000000001
Oceania,2008,Malnutrition,6.5329999999999995
Oceania,2008,Smoking,171.392
Oceania,2008,Tuberculosis,17.003999999999998
Oceania,2009,Cancers,146.76
Oceania,2009,Cardiovascular,418.5
Oceania,2009,Dementia,23.8155
Oceania,2009,Diharreal,30.4455
Oceania,2009,HIV/AIDS,6.0489999999999995
Oceania,2009,Malaria,9.9295
Oceania,2009,Malnutrition,6.3715
Oceania,2009,Smoking,170.33049999999997
Oceania,2009,Tuberculosis,16.5965
Oceania,2010,Cancers,146.659
Oceania,2010,Cardiovascular,416.5975
Oceania,2010,Dementia,23.8295
Oceania,2010,Diharreal,29.607
Oceania,2010,HIV/AIDS,6.3535
Oceania,2010,Malaria,9.3175
Oceania,2010,Malnutrition,6.239
Oceania,2010,Smoking,168.9225
Oceania,2010,Tuberculosis,16.2045
Oceania,2011,Cancers,147.0045
Oceania,2011,Cardiovascular,415.6125
Oceania,2011,Dementia,23.832
Oceania,2011,Diharreal,28.851999999999997
Oceania,2011,HIV/AIDS,6.653499999999999
Oceania,2011,Malaria,5.991
Oceania,2011,Malnutrition,6.096
Oceania,2011,Smoking,167.868
Oceania,2011,Tuberculosis,15.731
Oceania,2012,Cancers,146.87550000000002
Oceania,2012,Cardiovascular,413.76149999999996
Oceania,2012,Dementia,23.837
Oceania,2012,Diharreal,28.014499999999998
Oceania,2012,HIV/AIDS,6.822500000000001
Oceania,2012,Malaria,4.744999999999999
Oceania,2012,Malnutrition,5.949
Oceania,2012,Smoking,166.35750000000002
Oceania,2012,Tuberculosis,15.35
Oceania,2013,Cancers,146.71800000000002
Oceania,2013,Cardiovascular,411.72650000000004
Oceania,2013,Dementia,23.813499999999998
Oceania,2013,Diharreal,27.264499999999998
Oceania,2013,HIV/AIDS,7.037000000000001
Oceania,2013,Malaria,4.1450000000000005
Oceania,2013,Malnutrition,5.831
Oceania,2013,Smoking,164.746
Oceania,2013,Tuberculosis,15.035499999999999
Oceania,2014,Cancers,146.752
Oceania,2014,Cardiovascular,409.84049999999996
Oceania,2014,Dementia,23.7785
Oceania,2014,Diharreal,26.611
Oceania,2014,HIV/AIDS,7.343999999999999
Oceania,2014,Malaria,2.9715
Oceania,2014,Malnutrition,5.7045
Oceania,2014,Smoking,163.25799999999998
Oceania,2014,Tuberculosis,14.775
Oceania,2015,Cancers,146.893
Oceania,2015,Cardiovascular,407.646
Oceania,2015,Dementia,23.7485
Oceania,2015,Diharreal,25.827999999999996
Oceania,2015,HIV/AIDS,7.7284999999999995
Oceania,2015,Malaria,2.4205
Oceania,2015,Malnutrition,5.609
Oceania,2015,Smoking,161.64100000000002
Oceania,2015,Tuberculosis,14.3135
Oceania,2016,Cancers,146.573
Oceania,2016,Cardiovascular,404.6705
Oceania,2016,Dementia,23.719
Oceania,2016,Diharreal,24.9665
Oceania,2016,HIV/AIDS,8.187000000000001
Oceania,2016,Malaria,3.407
Oceania,2016,Malnutrition,5.4745
Oceania,2016,Smoking,159.4605
Oceania,2016,Tuberculosis,13.76
Oceania,2017,Cancers,146.8085
Oceania,2017,Cardiovascular,402.956
Oceania,2017,Dementia,23.7015
Oceania,2017,Diharreal,24.2805
Oceania,2017,HIV/AIDS,8.5095
Oceania,2017,Malaria,3.132
Oceania,2017,Malnutrition,5.3805
Oceania,2017,Smoking,157.753
Oceania,2017,Tuberculosis,13.232
Oceania,2018,Cancers,147.52100000000002
Oceania,2018,Cardiovascular,401.8885
Oceania,2018,Dementia,23.734
Oceania,2018,Diharreal,23.363
Oceania,2018,HIV/AIDS,8.9455
Oceania,2018,Malaria,2.0629999999999997
Oceania,2018,Malnutrition,5.2805
Oceania,2018,Smoking,156.67149999999998
Oceania,2018,Tuberculosis,12.746
Oceania,2019,Cancers,147.3955
Oceania,2019,Cardiovascular,399.9115
Oceania,2019,Dementia,23.7755
Oceania,2019,Diharreal,22.6165
Oceania,2019,HIV/AIDS,9.389999999999999
Oceania,2019,Malaria,1.8705000000000003
Oceania,2019,Malnutrition,5.192
Oceania,2019,Smoking,155.13
Oceania,2019,Tuberculosis,12.3455
